customer_id,customer_name,email,phone,segment
902,Customer 902,customer902@example.com,+1-555-840-8234,Home Office
903,Customer 903,customer903@example.com,+1-555-417-9530,Consumer
904,Customer 904,customer904@example.com,+1-555-397-1540,Home Office
905,Customer 905,customer905@example.com,+1-555-817-9569,Corporate
906,Customer 906,customer906@example.com,+1-555-889-5513,Corporate
907,Customer 907,customer907@example.com,+1-555-652-2309,Home Office
908,Customer 908,customer908@example.com,+1-555-829-5851,Home Office
909,Customer 909,customer909@example.com,+1-555-336-8633,Home Office
910,Customer 910,customer910@example.com,+1-555-467-4145,Corporate
911,Customer 911,customer911@example.com,+1-555-453-7296,Corporate
912,Customer 912,customer912@example.com,+1-555-475-4094,Home Office
913,Customer 913,customer913@example.com,+1-555-695-6063,Corporate
914,Customer 914,customer914@example.com,+1-555-179-7415,Consumer
915,Customer 915,customer915@example.com,+1-555-142-9447,Consumer
916,Customer 916,customer916@example.com,+1-555-528-6773,Home Office
917,Customer 917,customer917@example.com,+1-555-712-9345,Corporate
918,Customer 918,customer918@example.com,+1-555-712-1335,Corporate
919,Customer 919,customer919@example.com,+1-555-472-3616,Home Office
920,Customer 920,customer920@example.com,+1-555-139-8620,Consumer
921,Customer 921,customer921@example.com,+1-555-781-3387,Home Office
922,Customer 922,customer922@example.com,+1-555-425-4746,Home Office
923,Customer 923,customer923@example.com,+1-555-521-8302,Corporate
924,Customer 924,customer924@example.com,+1-555-243-3820,Consumer
925,Customer 925,customer925@example.com,+1-555-272-1547,Corporate
926,Customer 926,customer926@example.com,+1-555-321-8255,Corporate
927,Customer 927,customer927@example.com,+1-555-221-8466,Corporate
928,Customer 928,customer928@example.com,+1-555-343-5235,Home Office
929,Customer 929,customer929@example.com,+1-555-836-7670,Home Office
930,Customer 930,customer930@example.com,+1-555-198-2399,Consumer
931,Customer 931,customer931@example.com,+1-555-266-4105,Consumer
932,Customer 932,customer932@example.com,+1-555-535-7143,Corporate
933,Customer 933,customer933@example.com,+1-555-345-9543,Home Office
934,Customer 934,customer934@example.com,+1-555-849-5800,Corporate
935,Customer 935,customer935@example.com,+1-555-378-9568,Corporate
936,Customer 936,customer936@example.com,+1-555-876-1041,Consumer
937,Customer 937,customer937@example.com,+1-555-859-9834,Consumer
938,Customer 938,customer938@example.com,+1-555-602-5543,Consumer
939,Customer 939,customer939@example.com,+1-555-270-1389,Corporate
940,Customer 940,customer940@example.com,+1-555-325-7653,Corporate
941,Customer 941,customer941@example.com,+1-555-184-3144,Corporate
942,Customer 942,customer942@example.com,+1-555-909-2301,Corporate
943,Customer 943,customer943@example.com,+1-555-804-7154,Corporate
944,Customer 944,customer944@example.com,+1-555-550-9093,Consumer
945,Customer 945,customer945@example.com,+1-555-426-7896,Home Office
946,Customer 946,customer946@example.com,+1-555-430-3581,Home Office
947,Customer 947,customer947@example.com,+1-555-710-3012,Consumer
948,Customer 948,customer948@example.com,+1-555-151-2318,Home Office
949,Customer 949,customer949@example.com,+1-555-230-8830,Home Office
950,Customer 950,customer950@example.com,+1-555-720-4295,Consumer
951,Customer 951,customer951@example.com,+1-555-249-5526,Home Office
952,Customer 952,customer952@example.com,+1-555-648-6354,Corporate
953,Customer 953,customer953@example.com,+1-555-886-1678,Corporate
954,Customer 954,customer954@example.com,+1-555-377-1971,Corporate
955,Customer 955,customer955@example.com,+1-555-240-3775,Consumer
956,Customer 956,customer956@example.com,+1-555-870-6511,Home Office
957,Customer 957,customer957@example.com,+1-555-488-5633,Consumer
958,Customer 958,customer958@example.com,+1-555-119-4176,Consumer
959,Customer 959,customer959@example.com,+1-555-663-1685,Home Office
960,Customer 960,customer960@example.com,+1-555-712-2754,Corporate
961,Customer 961,customer961@example.com,+1-555-213-4694,Consumer
962,Customer 962,customer962@example.com,+1-555-460-9667,Consumer
963,Customer 963,customer963@example.com,+1-555-999-6914,Home Office
964,Customer 964,customer964@example.com,+1-555-515-7112,Corporate
965,Customer 965,customer965@example.com,+1-555-914-6419,Home Office
966,Customer 966,customer966@example.com,+1-555-847-2769,Home Office
967,Customer 967,customer967@example.com,+1-555-583-3845,Home Office
968,Customer 968,customer968@example.com,+1-555-295-5883,Consumer
969,Customer 969,customer969@example.com,+1-555-360-5745,Home Office
970,Customer 970,customer970@example.com,+1-555-827-9762,Corporate
971,Customer 971,customer971@example.com,+1-555-653-4311,Home Office
972,Customer 972,customer972@example.com,+1-555-201-1687,Home Office
973,Customer 973,customer973@example.com,+1-555-427-3758,Home Office
974,Customer 974,customer974@example.com,+1-555-285-5123,Home Office
975,Customer 975,customer975@example.com,+1-555-518-4161,Corporate
976,Customer 976,customer976@example.com,+1-555-459-1866,Home Office
977,Customer 977,customer977@example.com,+1-555-624-4150,Home Office
978,Customer 978,customer978@example.com,+1-555-207-3981,Consumer
979,Customer 979,customer979@example.com,+1-555-991-7499,Corporate
980,Customer 980,customer980@example.com,+1-555-858-2396,Corporate
981,Customer 981,customer981@example.com,+1-555-494-8187,Corporate
982,Customer 982,customer982@example.com,+1-555-269-9773,Consumer
983,Customer 983,customer983@example.com,+1-555-747-7491,Consumer
984,Customer 984,customer984@example.com,+1-555-816-2737,Corporate
985,Customer 985,customer985@example.com,+1-555-498-3482,Consumer
986,Customer 986,customer986@example.com,+1-555-404-5610,Consumer
987,Customer 987,customer987@example.com,+1-555-961-1857,Corporate
988,Customer 988,customer988@example.com,+1-555-584-1508,Home Office
989,Customer 989,customer989@example.com,+1-555-295-5273,Home Office
990,Customer 990,customer990@example.com,+1-555-264-5048,Consumer
991,Customer 991,customer991@example.com,+1-555-314-6489,Corporate
992,Customer 992,customer992@example.com,+1-555-375-5518,Corporate
993,Customer 993,customer993@example.com,+1-555-252-9510,Corporate
994,Customer 994,customer994@example.com,+1-555-584-8476,Corporate
995,Customer 995,customer995@example.com,+1-555-563-1863,Consumer
996,Customer 996,customer996@example.com,+1-555-111-9544,Home Office
997,Customer 997,customer997@example.com,+1-555-539-3176,Home Office
998,Customer 998,customer998@example.com,+1-555-502-2632,Corporate
999,Customer 999,customer999@example.com,+1-555-307-5468,Corporate
1000,Customer 1000,customer1000@example.com,+1-555-758-5587,Corporate
