customer_id,customer_name,email,phone,segment
902,Customer 902,customer902@example.com,+1-555-586-2257,Consumer
903,Customer 903,customer903@example.com,+1-555-634-8653,Home Office
904,Customer 904,customer904@example.com,+1-555-391-6616,Home Office
905,Customer 905,customer905@example.com,+1-555-482-9549,Corporate
906,Customer 906,customer906@example.com,+1-555-608-9325,Consumer
907,Customer 907,customer907@example.com,+1-555-839-9439,Corporate
908,Customer 908,customer908@example.com,+1-555-452-7287,Home Office
909,Customer 909,customer909@example.com,+1-555-578-9054,Consumer
910,Customer 910,customer910@example.com,+1-555-192-2540,Corporate
911,Customer 911,customer911@example.com,+1-555-478-7050,Home Office
912,Customer 912,customer912@example.com,+1-555-704-8268,Home Office
913,Customer 913,customer913@example.com,+1-555-983-1005,Home Office
914,Customer 914,customer914@example.com,+1-555-475-7546,Corporate
915,Customer 915,customer915@example.com,+1-555-904-3360,Corporate
916,Customer 916,customer916@example.com,+1-555-363-8811,Corporate
917,Customer 917,customer917@example.com,+1-555-523-9351,Consumer
918,Customer 918,customer918@example.com,+1-555-926-4149,Consumer
919,Customer 919,customer919@example.com,+1-555-261-9878,Corporate
920,Customer 920,customer920@example.com,+1-555-217-8038,Consumer
921,Customer 921,customer921@example.com,+1-555-333-9160,Corporate
922,Customer 922,customer922@example.com,+1-555-730-9001,Consumer
923,Customer 923,customer923@example.com,+1-555-203-3071,Corporate
924,Customer 924,customer924@example.com,+1-555-668-7620,Home Office
925,Customer 925,customer925@example.com,+1-555-578-4307,Consumer
926,Customer 926,customer926@example.com,+1-555-657-6186,Corporate
927,Customer 927,customer927@example.com,+1-555-363-2586,Consumer
928,Customer 928,customer928@example.com,+1-555-919-4349,Corporate
929,Customer 929,customer929@example.com,+1-555-664-1630,Consumer
930,Customer 930,customer930@example.com,+1-555-998-9136,Corporate
931,Customer 931,customer931@example.com,+1-555-558-8866,Corporate
932,Customer 932,customer932@example.com,+1-555-169-7701,Home Office
933,Customer 933,customer933@example.com,+1-555-297-1820,Consumer
934,Customer 934,customer934@example.com,+1-555-592-1742,Home Office
935,Customer 935,customer935@example.com,+1-555-711-7986,Home Office
936,Customer 936,customer936@example.com,+1-555-608-3028,Home Office
937,Customer 937,customer937@example.com,+1-555-773-9626,Corporate
938,Customer 938,customer938@example.com,+1-555-309-6195,Corporate
939,Customer 939,customer939@example.com,+1-555-958-2462,Corporate
940,Customer 940,customer940@example.com,+1-555-616-8715,Consumer
941,Customer 941,customer941@example.com,+1-555-566-8067,Corporate
942,Customer 942,customer942@example.com,+1-555-476-4621,Corporate
943,Customer 943,customer943@example.com,+1-555-814-7724,Consumer
944,Customer 944,customer944@example.com,+1-555-261-6217,Consumer
945,Customer 945,customer945@example.com,+1-555-617-2754,Home Office
946,Customer 946,customer946@example.com,+1-555-142-1738,Home Office
947,Customer 947,customer947@example.com,+1-555-879-3961,Corporate
948,Customer 948,customer948@example.com,+1-555-288-8566,Corporate
949,Customer 949,customer949@example.com,+1-555-906-1196,Corporate
950,Customer 950,customer950@example.com,+1-555-607-9074,Home Office
951,Customer 951,customer951@example.com,+1-555-617-9457,Corporate
952,Customer 952,customer952@example.com,+1-555-713-9860,Consumer
953,Customer 953,customer953@example.com,+1-555-862-4038,Consumer
954,Customer 954,customer954@example.com,+1-555-523-5976,Consumer
955,Customer 955,customer955@example.com,+1-555-773-9525,Corporate
956,Customer 956,customer956@example.com,+1-555-754-9373,Home Office
957,Customer 957,customer957@example.com,+1-555-556-6079,Consumer
958,Customer 958,customer958@example.com,+1-555-925-9334,Corporate
959,Customer 959,customer959@example.com,+1-555-119-3853,Home Office
960,Customer 960,customer960@example.com,+1-555-477-1377,Home Office
961,Customer 961,customer961@example.com,+1-555-618-6678,Corporate
962,Customer 962,customer962@example.com,+1-555-292-3157,Consumer
963,Customer 963,customer963@example.com,+1-555-692-1218,Home Office
964,Customer 964,customer964@example.com,+1-555-105-1215,Consumer
965,Customer 965,customer965@example.com,+1-555-327-4510,Home Office
966,Customer 966,customer966@example.com,+1-555-445-4453,Home Office
967,Customer 967,customer967@example.com,+1-555-952-2444,Corporate
968,Customer 968,customer968@example.com,+1-555-397-9073,Corporate
969,Customer 969,customer969@example.com,+1-555-500-8346,Consumer
970,Customer 970,customer970@example.com,+1-555-933-5489,Home Office
971,Customer 971,customer971@example.com,+1-555-839-5475,Consumer
972,Customer 972,customer972@example.com,+1-555-747-8895,Corporate
973,Customer 973,customer973@example.com,+1-555-353-7383,Consumer
974,Customer 974,customer974@example.com,+1-555-815-3898,Corporate
975,Customer 975,customer975@example.com,+1-555-287-2772,Home Office
976,Customer 976,customer976@example.com,+1-555-105-2659,Home Office
977,Customer 977,customer977@example.com,+1-555-964-2446,Home Office
978,Customer 978,customer978@example.com,+1-555-139-6767,Corporate
979,Customer 979,customer979@example.com,+1-555-694-3558,Home Office
980,Customer 980,customer980@example.com,+1-555-235-5334,Corporate
981,Customer 981,customer981@example.com,+1-555-806-8174,Consumer
982,Customer 982,customer982@example.com,+1-555-530-9479,Home Office
983,Customer 983,customer983@example.com,+1-555-550-6317,Corporate
984,Customer 984,customer984@example.com,+1-555-987-9781,Home Office
985,Customer 985,customer985@example.com,+1-555-100-5255,Corporate
986,Customer 986,customer986@example.com,+1-555-165-9627,Consumer
987,Customer 987,customer987@example.com,+1-555-880-8221,Home Office
988,Customer 988,customer988@example.com,+1-555-676-3735,Corporate
989,Customer 989,customer989@example.com,+1-555-555-3524,Home Office
990,Customer 990,customer990@example.com,+1-555-358-6400,Corporate
991,Customer 991,customer991@example.com,+1-555-881-4052,Home Office
992,Customer 992,customer992@example.com,+1-555-138-5108,Home Office
993,Customer 993,customer993@example.com,+1-555-924-6990,Corporate
994,Customer 994,customer994@example.com,+1-555-410-4847,Consumer
995,Customer 995,customer995@example.com,+1-555-126-5049,Corporate
996,Customer 996,customer996@example.com,+1-555-471-8147,Home Office
997,Customer 997,customer997@example.com,+1-555-502-3898,Corporate
998,Customer 998,customer998@example.com,+1-555-467-9687,Corporate
999,Customer 999,customer999@example.com,+1-555-723-9800,Home Office
1000,Customer 1000,customer1000@example.com,+1-555-311-8326,Home Office
