order_id,customer_id,order_date,ship_date,ship_mode,delivery_address,delivery_lat,delivery_lon,delivery_h3,total_sales,total_quantity,total_profit
8edf1c1c-7c0c-4b82-b34c-9390675e8712,330,2024-08-18,2024-08-22,"Second Class","6512 LANCRET HILL DR, Austin TX 78745",30.21378731,-97.81940047,631781457484404223,3116.33,18,830.02
e44b053d-39c1-4003-aac7-f9d4690e05ca,975,2023-09-06,2023-09-10,"First Class","3409 BUNNY RUN, Austin TX 78746",30.33518527,-97.81367610,631781457000744447,709.47,10,224.42
da4d114b-1326-4565-9c72-19ffcd41acae,284,2024-01-10,2024-01-15,"Same Day","18624 JANA PATRICE DR, Pflugerville TX 78660",30.47920512,-97.62069308,631781455496522751,1324.23,4,374.77
dab6e0ab-f4c4-4667-bb19-ff6e5973e167,286,2023-11-16,2023-11-18,"Same Day","1915 1/2 E MARTIN LUTHER KING JR BLVD, Austin TX 78702",30.27980821,-97.72028673,631781457222094335,3535.11,23,800.91
855ec5a2-1d49-4b6d-acf4-8a86748ba877,701,2024-01-02,2024-01-06,"Same Day","5407 SHOAL CREEK BLVD, Austin TX 78756",30.32928798,-97.74553632,631781457277264383,2889.41,21,409.38
2b364bd8-e925-49cf-8db1-88ac317072ae,492,2023-12-04,2023-12-08,"Standard Class","4504 NIGHT OWL LN, Austin TX 78723",30.29271891,-97.67877116,631781457168632319,726.03,3,230.33
f198e857-e490-480d-bcd5-2ea85bcc6f37,242,2024-08-18,2024-08-20,"Same Day","7112 WINDTHORST CV, Austin TX 78736",30.24417462,-97.89729759,631781088857708031,2362.38,19,607.56
ab47d8d5-8046-432c-8d2c-53ea00cb4944,393,2023-10-05,2023-10-10,"Same Day","2610 SUNSET VISTA CIR, Spicewood TX 78669",30.36546327,-98.02785914,631781085041525247,37.96,6,8.09
def1fd2b-4dd1-4bb2-b14b-6459096394bb,809,2024-03-23,2024-03-26,"First Class","18908 NICKLAUS DR, Leander TX 78645",30.38423793,-98.00213613,631781084975145471,1766.47,9,526.31
0aea4cdc-5df0-4fff-bcac-285961f0e334,617,2024-05-10,2024-05-17,"Same Day","208 DREAM CATCHER DR, LEANDER TX 78641",30.55663026,-97.91462706,631781052079325695,791.87,9,172.06
59a6727c-2695-41f3-af6a-c611deedf9ce,802,2024-02-23,2024-02-28,"Same Day","102 S CUERNAVACA DR, Austin TX 78733",30.32651709,-97.87220201,631781085085612031,2092.72,32,705.08
f9e0cc8e-077a-496c-8ce4-67c25f37d9da,716,2023-10-24,2023-10-28,"First Class","401 SANTALUZ LN, Austin TX 78732",30.34206146,-97.91886955,631781084851443199,1998.08,9,506.85
124d6d53-4ef2-459e-9b98-0c0b61491b13,637,2024-02-13,2024-02-16,"Second Class","1805 TARTAR WAY, Austin TX 78733",30.34205319,-97.86470818,631781085144529919,1458.31,26,187.43
4e676ae3-2d2f-463c-8736-5870e12d1103,834,2023-11-26,2023-11-27,"Standard Class","11613 HOBBITON TRL, Austin TX 78739",30.16616406,-97.86982200,631781089421734399,3514.14,7,881.13
30359010-40c9-46bd-827d-44bbe4e2fdbd,401,2024-01-11,2024-01-13,"Second Class","2645 CRAZYHORSE PASS, Austin TX 78734",30.37995904,-97.92658200,631781084285228543,2202.71,31,673.10
22a33124-1c10-4e78-bf65-f00107b54c8e,173,2024-04-16,2024-04-18,"First Class","5212 CORRIENTES CV, Austin TX 78739",30.19455738,-97.87263538,631781088905340415,4376.05,20,782.82
2eb7ccca-a49f-455c-97cd-39f37cdab936,857,2024-07-16,2024-07-17,"Second Class","1805 LORETO DR, Austin TX 78721",30.28191611,-97.70072874,631781457134831615,1699.85,12,592.28
4971f050-748c-42ae-b355-1fd6f35c9b8f,549,2023-12-01,2023-12-07,"Standard Class","19004 EXCURSION FALLS WAY, Leander TX 78645",30.45044003,-97.95869275,631781084468533759,1269.07,10,266.67
e96593a5-3375-4bd9-a3e1-125fd090d6fc,306,2024-06-13,2024-06-16,"Same Day","1407 BLAKENEY LN, Austin TX 78753",30.38373213,-97.65760455,631781451712816639,2019.93,18,419.92
14e1e141-46cc-442d-9d15-07f4fc34a3df,808,2023-09-10,2023-09-15,"Standard Class","406 FORZA VIOLA WAY, Austin TX 78738",30.34789887,-98.01936067,631781082446269951,807.41,10,48.61
6eb82ed8-03a7-40e0-b65c-12bdc31e5b8d,857,2023-11-03,2023-11-08,"Same Day","1219 MATTAPAN DR, Pflugerville TX 78660",30.45112977,-97.61355848,631781455281994751,3583.71,23,488.67
6e6581db-a441-4ab8-9bab-1b3030e3b317,586,2024-07-20,2024-07-27,"Same Day","11925 TOBLER TRL, Austin TX 78753",30.37964753,-97.65983457,631781451713763327,1487.66,18,389.30
ea074eac-0f99-4332-97f1-a0e2db8025ce,11,2023-10-17,2023-10-20,"Standard Class","9406 SPRING HOLLOW DR, Austin TX 78750",30.44101378,-97.79767037,631781453284443647,746.06,16,74.05
0104e032-8fd3-4040-9524-f2761175358b,552,2023-12-20,2023-12-24,"Second Class","8528 TALON CIR, Leander TX 78645",30.48702159,-97.96915813,631781085663336959,1266.10,6,370.22
ba351bbf-b163-414f-ba21-d1f8345973a7,183,2024-08-23,2024-08-27,"Standard Class","2905 SPARKLING BROOK LN, Austin TX 78746",30.31426636,-97.78719315,631781457099351039,477.17,1,70.76
58d4bf36-f428-4184-9cac-87745aabd4dd,204,2023-10-25,2023-10-27,"First Class","19609 LANDMARK DR, Pflugerville TX 78660",30.45246363,-97.53420733,631781455524042239,1199.15,21,343.96
3ba4f5d2-423a-4b64-9eb6-3469b2743663,885,2024-03-09,2024-03-14,"Second Class","3412 WEBBERVILLE RD, Austin TX 78702",30.27070646,-97.70611886,631781457220294143,3150.91,25,698.29
52ee2b28-4e6a-41ee-9a70-264468f24fb2,188,2024-04-23,2024-04-29,"Second Class","1417 PRESTON AVE, Austin TX 78703",30.29641272,-97.75329551,631781456918627839,3298.35,28,788.99
2f87dbc4-d366-41df-ab3a-e6f6d7c9eea0,20,2023-10-22,2023-10-29,"Second Class","3200 BARTON VIEW DR, Austin TX 78735",30.23430089,-97.80817264,631781457422625279,1170.20,12,354.76
5bda490e-b28d-43db-b915-9f8bede39304,156,2024-01-29,2024-01-31,"First Class","3401 1/2 TRALAGON TRL, Pflugerville TX 78660",30.39045652,-97.61870657,631781451633445887,1184.21,8,123.45
093b1f00-d12c-4be2-af7c-f622b7c18403,91,2024-02-27,2024-02-28,"Same Day","16913 ARDISIA DR, Pflugerville TX 78660",30.45827040,-97.63657053,631781452878033919,711.83,9,176.29
f359aac7-8978-46a0-8b39-ece12ea39538,974,2024-03-19,2024-03-22,"Second Class","10300 1/2 HOTEL DR, Austin TX 78719",30.20191185,-97.66080520,631781455990754303,3397.26,27,554.35
f69e6a5a-5a99-4e40-af99-54e53ab3b9f8,543,2024-01-29,2024-02-03,"Same Day","7700 RUSTLING RD, Austin TX 78731",30.36780750,-97.76377221,631781453217183743,2520.79,31,727.09
1322abc7-0c16-460b-94a2-73fc54632314,208,2023-09-03,2023-09-08,"Same Day","7512 CROSSDRAW DR, Austin TX 78731",30.36850081,-97.77148344,631781453178423807,3381.48,15,899.88
bd89e354-2d0b-4492-a68f-9caa9e6b3d1c,714,2023-10-03,2023-10-08,"Second Class","7517 NORTHVIEW LN, Austin TX 78724",30.30859217,-97.63812234,631781452279874047,2537.14,24,539.15
315bc5e0-0dc9-4b77-8060-6bc62d90309f,548,2023-12-17,2023-12-21,"Standard Class","19221 DUTY ST, Manor TX 78653",30.35693554,-97.51471980,631781451825959935,2459.73,10,633.83
f75532f9-e9b0-41ed-8c08-78a0de09127c,701,2023-10-19,2023-10-22,"Same Day","4513 KOCUREK ST, Austin TX 78723",30.29786845,-97.69914472,631781457190559231,160.04,6,29.99
7894d9f5-cdb0-4a7d-bc1b-c48f05e01208,676,2024-07-10,2024-07-16,"Second Class","4001 CAVEN RD, Austin TX 78744",30.20703410,-97.72824780,631781457743144959,1384.41,8,393.28
0ec7bb35-4dd8-4bd4-ba3c-dff8ffbdd1f7,896,2023-12-17,2023-12-19,"Same Day","8410 1/2 DEE GABRIEL COLLINS RD, Austin TX 78744",30.16548326,-97.69531087,631781456469105151,2226.44,9,414.42
a6faf443-eb63-401c-8713-a7d8cfeb3a2c,171,2023-12-02,2023-12-04,"Second Class","2400 KAPALUA PL, Pflugerville TX 78660",30.47888864,-97.57615484,631781454785964543,3105.06,16,643.41
ff00c2f5-2f2d-40b9-8c19-6bf506783349,734,2024-04-08,2024-04-13,"Same Day","4711 BROADHILL DR, Austin TX 78723",30.28828355,-97.67501221,631781457176125951,1921.93,20,355.79
81dba856-3710-4907-b957-3548c6432436,396,2024-04-17,2024-04-23,"Same Day","8101 ASHERTON CV, Austin TX 78750",30.39524565,-97.80064313,631781453131069439,4217.11,25,1173.17
e7ea0501-6c69-4a0b-bb3c-58ae0578980a,982,2024-04-01,2024-04-08,"Second Class","15004 HORNSBY HILL RD, Austin TX 78734",30.40562243,-97.91731339,631781084325266431,596.44,2,259.35
917f58c4-b5b6-44d8-867e-c4e2cd7abbfc,328,2024-04-14,2024-04-15,"Same Day","6417 WILLIAMS RIDGE WAY, Austin TX 78731",30.35416183,-97.77595768,631781453185988607,134.30,8,18.39
4767981d-023e-4e78-ba9f-8a44bf59a1f5,286,2024-02-03,2024-02-08,"First Class","1119 MAHAN DR, Austin TX 78721",30.26333127,-97.68533362,631781457242756095,284.06,1,79.81
79556d24-0679-4b38-a61d-b2f56f9b190c,553,2024-02-27,2024-02-29,"First Class","11104 MICKELSON DR, Austin TX 78747",30.13106231,-97.77688324,631781489111394815,1081.31,24,184.42
163adfad-9205-4cdd-96b1-f7a7ae4cfd84,456,2024-03-03,2024-03-07,"Second Class","5205 CORRIENTES CV, Austin TX 78739",30.19401585,-97.87193365,631781088906757119,2099.66,26,264.92
fe3a9925-1845-46c3-80d3-a586385ec697,318,2024-08-09,2024-08-13,"Second Class","12011 FREMONT CV, Austin TX 78727",30.41492788,-97.72594884,631781452678203391,748.75,6,251.25
a62d74b9-7b20-469e-a56f-3dc5efbf2606,461,2024-08-17,2024-08-21,"First Class","1606 TAHOKA DAISY DR, CEDAR PARK TX 78613",30.47619036,-97.85354775,631781052941546495,811.69,11,197.70
ebb73d0b-c941-4194-a48b-6b5715581aed,224,2024-02-24,2024-02-27,"Standard Class","6104 SOFTWOOD DR, Austin TX 78744",30.18663719,-97.74830815,631781489541437439,322.49,2,81.81
3a791932-c00c-4208-9262-6a509f4a8e1f,68,2024-01-06,2024-01-08,"First Class","2703 GREENLEE DR, Austin TX 78703",30.30036887,-97.76650356,631781456913787391,2687.67,27,652.28
d51bdc4c-35bb-4370-b1a5-62d13959aad9,526,2024-08-09,2024-08-16,"Same Day","5508 WILD FOXGLOVE RD, Spicewood TX 78669",30.35338667,-98.07796200,631781082607705599,421.08,11,97.08
6b2062e4-2c54-4c72-8259-db65986327c5,416,2024-08-17,2024-08-22,"Standard Class","3709 DEL PAYNE LN, Pflugerville TX 78660",30.46231172,-97.55883109,631781455548180479,2901.73,30,746.51
6a82a39e-766b-4014-bc84-6dd0ccfc0d81,101,2023-09-23,2023-09-25,"Same Day","8408 1/2 E US 290 HWY SVRD WB, Austin TX 78754",30.33016758,-97.66179162,631781452178297343,161.55,5,32.67
f9cd32cc-a8e8-4f24-a0b4-705d4c8e3c81,398,2024-01-10,2024-01-14,"First Class","3103 JEANNE MARIE CT, Austin TX 78745",30.20049641,-97.82928863,631781457493369343,2883.88,34,854.81
41bb8d5b-d88b-4d7c-914d-da7bca703b46,670,2023-10-11,2023-10-17,"Standard Class","11108 WHISKEY RIVER DR, Austin TX 78748",30.16698478,-97.85334008,631781489300029951,2062.52,23,438.59
2fb32650-1429-4d7b-a8b8-ffdbabc92141,561,2024-03-02,2024-03-07,"Second Class","9014 EL REY BLVD, Austin TX 78737",30.22112521,-97.90391411,631781088924373503,557.19,6,178.26
a23e474c-5d45-43ed-a44b-fb037a469e84,959,2024-04-03,2024-04-08,"First Class","9013 COLLINFIELD DR, Austin TX 78758",30.36276551,-97.70389821,631781453442096639,1674.75,28,377.89
6433f687-394d-4845-ae99-fc669656d3f8,628,2024-02-23,2024-02-25,"Same Day","11907 KNIGHTS BRG, Austin TX 78759",30.43025566,-97.76811063,631781452653340671,2001.39,22,307.48
c892df32-465f-4b1e-ab78-6f1899cb5c65,574,2023-11-28,2023-11-29,"Same Day","5915 KEVIN KELLY PL, Austin TX 78727",30.43900229,-97.74184749,631781452568212991,2340.34,20,389.26
0125d387-8c33-47a6-a405-5f5574d81986,210,2023-10-28,2023-11-03,"Second Class","21608 URRACA LN, Pflugerville TX 78660",30.49493871,-97.57185444,631781454724893695,4649.51,24,1106.22
03233d58-2259-4047-847a-52b9758ed91f,746,2023-10-20,2023-10-22,"Standard Class","1946 1/2 WEBBERVILLE RD, Austin TX 78721",30.28517342,-97.67313533,631781457166536191,2379.03,26,665.27
2f0bf289-3afa-41e8-bcf6-11651e53cb3e,461,2023-09-28,2023-10-04,"First Class","7505 ORRICK DR, Austin TX 78749",30.22585461,-97.87274222,631781088841799679,1608.77,6,408.03
9705158d-5983-41ea-8e43-609740a6f21b,944,2023-12-13,2023-12-19,"Standard Class","2418 1/2 HIDALGO ST, Austin TX 78702",30.26018546,-97.71460863,631781457229104639,3147.57,18,579.54
0f92aa07-2515-41d6-bd98-b50c9aade999,668,2024-04-24,2024-04-28,"Same Day","8413 DANVILLE DR, Austin TX 78753",30.34505054,-97.68812846,631781452191484927,1536.87,23,368.84
1d701d6f-adc5-4519-baf1-89ea2678fc19,399,2023-10-11,2023-10-18,"First Class","6109 MADRONE TREE LN, Austin TX 78738",30.31670741,-98.01578099,631781082409127423,1063.96,6,202.00
50f46928-b135-471f-9fc7-0536ddffa473,957,2024-07-10,2024-07-12,"Second Class","1888 WESTLAKE DR, Austin TX 78746",30.30124141,-97.79082170,631781456882478079,1989.23,21,399.74
14b917da-94f5-4866-a07b-da3916cb41b4,397,2023-10-21,2023-10-23,"Same Day","1909 RUNNING BROOK DR, Austin TX 78723",30.30595847,-97.69235474,631781457182761983,951.54,9,153.73
c4b9fd67-330a-409c-b3e8-30d6dda33b9b,667,2023-11-20,2023-11-27,"Standard Class","3109 LYNNBROOK DR, Austin TX 78748",30.16800374,-97.84413389,631781489220267007,393.73,9,90.24
36858131-9d56-48d7-8021-cf61fff80309,700,2024-01-29,2024-01-31,"Same Day","17311 ZOLA LN, Round Rock TX 78664",30.47410145,-97.65433523,631781455465657343,1564.73,13,355.43
0a45c607-1790-4534-bd3f-27e9dc025255,496,2023-12-17,2023-12-19,"Standard Class","12829 CARILLON WAY, Manor TX 78653",30.34238311,-97.52455081,631781451763064319,1365.27,12,291.47
e1f3d3fe-281d-40a1-80a3-6fbecf5d3882,987,2023-12-26,2023-12-27,"Same Day","17221 VILLAGE GLEN RD, Pflugerville TX 78660",30.46431129,-97.63734936,631781455467421183,1233.81,8,180.38
69bd4552-34df-4e0c-aa3e-88d178a2b68e,105,2024-07-03,2024-07-06,"First Class","3532 COWDEN DR, Austin TX 78732",30.37669733,-97.89787999,631781084317788671,3137.21,21,558.79
c7625d45-3d92-49af-b8ca-f44e8db21577,877,2024-02-03,2024-02-10,"Second Class","20805 RACERS FORD LN, Pflugerville TX 78660",30.49155464,-97.57902024,631781454803708415,271.62,7,36.17
a5f2f7cc-348a-45f4-b408-28d6dd623970,525,2024-07-09,2024-07-16,"Standard Class","11404 TEDFORD ST, Austin TX 78753",30.38294488,-97.68423858,631781453477012479,1657.26,7,615.43
3adf526b-d61a-46f7-8978-510ce474c16b,895,2024-06-02,2024-06-09,"First Class","1301 W ST JOHNS AVE, Austin TX 78757",30.34138241,-97.72414811,631781457310174719,1904.20,21,579.69
f7bb9405-badf-46c6-beb4-2e9d0d9dd69b,228,2024-05-29,2024-06-04,"First Class","6409 TRACTON CT, Austin TX 78739",30.18538529,-97.89635945,631781089426858495,1258.09,17,396.89
a5e6e163-7784-4d4b-82b5-7bbbae9fad5d,325,2023-09-04,2023-09-09,"Standard Class","3204 PEARLMAN DR, Pflugerville TX 78660",30.39282448,-97.61957861,631781451633549823,161.28,5,37.30
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,317,2024-06-26,2024-07-01,"Standard Class","1009 CHERICO ST, Austin TX 78702",30.26335011,-97.70133118,631781457201342975,2715.24,33,525.02
b4f284d0-86a2-4e20-9eb4-9a4fb8607845,456,2023-12-21,2023-12-22,"First Class","8717 CORRAN FERRY DR, Austin TX 78749",30.20213206,-97.85227872,631781088940200447,1588.20,15,283.80
61eea25c-744e-4ac8-a16d-aa090012e317,134,2024-08-12,2024-08-14,"Same Day","17612 FM 969 RD, Manor TX 78653",30.25440700,-97.53870985,631781458627450367,1035.50,16,310.19
5445250a-b05d-46f5-9f50-5bf595a101fe,933,2023-09-11,2023-09-14,"Same Day","12517 ENCHANTED FOREST DR, Austin TX 78727",30.42780358,-97.72814250,631781452680072703,187.10,7,29.32
41c9428c-b585-4534-aa9f-20a2b91f5477,197,2024-06-23,2024-06-25,"Second Class","7803 MANASSAS DR, Austin TX 78745",30.19718655,-97.81631879,631781457478932991,1937.05,15,561.92
60f7cb89-20a8-4d97-a97b-9a0431001168,306,2023-11-10,2023-11-14,"Second Class","3210 HAMPTON RD, Austin TX 78705",30.29261032,-97.72780159,631781457158870527,2799.72,19,568.99
9c700a20-ad25-4472-b9c2-066b5f54d892,834,2024-02-29,2024-03-06,"First Class","6115 DUCHESS DR, Austin TX 78724",30.28969808,-97.66077008,631781457169266687,497.32,8,78.39
03eec4c7-69fd-4be7-b868-6192ba644db6,336,2024-02-26,2024-03-04,"Second Class","301 S COWAL DR, Spicewood TX 78669",30.40752212,-98.04153450,631781086232200703,1041.30,12,298.88
cda7e504-b4ce-4e28-a7ae-8b7bc2b99608,64,2023-09-07,2023-09-13,"First Class","2209 E WINDSOR RD, Austin TX 78703",30.28695461,-97.75549735,631781456907360255,744.48,10,243.34
b32719e9-45e0-42b0-b0a0-feea8b6bfc27,373,2024-07-02,2024-07-07,"Second Class","20108 VICTORIA CHASE, Leander TX 78645",30.43977367,-97.98790960,631781086192031743,547.14,9,109.40
e7305d50-53ab-4e89-9cf9-3dd7889130a7,457,2024-04-13,2024-04-15,"First Class","3205 E 17TH ST, Austin TX 78721",30.28040333,-97.70164498,631781457142494719,3642.25,25,789.07
0f3d4399-f6dc-4f2a-93ae-5bb985697058,936,2024-08-09,2024-08-14,"Second Class","6728 COMMODORE CIR, Austin TX 78744",30.18485275,-97.76212788,631781489536717311,5005.68,30,1125.68
165b85bd-a90d-4db5-aa56-54bf69b79f1c,775,2024-06-10,2024-06-17,"First Class","3400 MENDIPS LN, Pflugerville TX 78660",30.46408098,-97.56957829,631781455293222399,1223.56,9,141.02
da0cf57f-e69e-4a04-8058-680f52ea9e9a,740,2024-05-04,2024-05-10,"Standard Class","5811 SWEENEY CIR, Austin TX 78723",30.30558742,-97.67891860,631781457186567167,779.90,16,90.52
b0266a79-e6d5-4988-9f63-7ba653f7685c,297,2024-05-15,2024-05-22,"Standard Class","3405 FRUTH ST, Austin TX 78705",30.30023473,-97.73843813,631781457341923839,1533.50,26,378.09
1e532e33-9f91-4bd2-921d-d4fca09c6c2e,545,2024-02-25,2024-02-26,"Same Day","2212 INDIAN TRL, Austin TX 78703",30.29531872,-97.76353037,631781456914635775,2799.12,27,704.62
0369e759-2dfc-4099-9727-bf7fa1ced763,148,2024-03-04,2024-03-07,"Second Class","18004 MISTY HARBOR DR, Pflugerville TX 78660",30.44545496,-97.57393196,631781455295094271,2047.99,19,460.72
ac3f9ffd-7002-402a-92f8-0e9c7e093030,918,2024-06-09,2024-06-11,"First Class","7207 GRAY CATBIRD DR, Austin TX 78744",30.15638187,-97.72770677,631781489583807487,1593.80,5,450.85
3aed516a-19ed-4867-8103-81db7e4c252a,738,2023-08-30,2023-08-31,"First Class","12026 ROTHERHAM DR, Austin TX 78753",30.38296124,-97.65703985,631781451712768511,1833.45,24,359.13
ecee5d96-4f16-479e-a203-0c57ced534a7,701,2023-09-30,2023-10-07,"Second Class","1801 JACEY WAY, Austin TX 78725",30.21715696,-97.63084379,631781456031636479,749.10,2,123.13
20006124-cf6f-48c3-9cf5-1155e14d7971,773,2024-06-07,2024-06-12,"First Class","6101 FRIENDSWOOD DR, Austin TX 78723",30.30846348,-97.67901067,631781452244526591,2330.53,16,459.42
f71a6f10-5408-4b21-80c6-9eb8606d6c6e,333,2024-04-22,2024-04-25,"First Class","1410 ULIT AVE, Austin TX 78702",30.27791446,-97.71198791,631781457223332351,1396.35,16,232.73
b9281460-1d18-4714-b6d0-5d5d249e8e48,575,2024-05-14,2024-05-15,"Same Day","2711 NORFOLK DR, Austin TX 78745",30.20029037,-97.82227835,631781489266945023,800.89,2,70.17
54db611e-6e18-4794-ab1c-1ee7b7b765ef,416,2024-05-26,2024-05-29,"Same Day","202 W 55TH HALF ST, Austin TX 78751",30.32177202,-97.72139935,631781457369974271,2813.39,15,433.81
168ec620-5a0b-473a-865b-832de95831cb,963,2023-12-13,2023-12-15,"Standard Class","2524 DUNES DR, Pflugerville TX 78660",30.46881522,-97.58026743,631781455307684863,890.41,14,319.55
97d47e88-a62f-4b7d-bce8-0380dc6818ec,679,2024-02-05,2024-02-11,"Second Class","14701 MONTORO DR, Austin TX 78728",30.44805174,-97.68915085,631781452867175935,1494.94,20,204.50
aac8d3d7-c832-4e5a-af24-b61f0047115a,762,2024-03-12,2024-03-18,"Second Class","20913 TEXAS MEADOWS DR, Pflugerville TX 78660",30.48566284,-97.56384981,631781454789060607,3311.87,22,1048.16
6f9747e1-6ead-4430-a8bc-cb1a9a85ac05,838,2024-02-24,2024-02-26,"First Class","2813 MISSION TEJAS DR, Pflugerville TX 78660",30.47792102,-97.56884355,631781454782772735,2118.12,14,245.39
6b527a7e-c85a-4801-901d-af2fb6775293,844,2024-03-21,2024-03-25,"Same Day","19816 WT GALLAWAY ST, Manor TX 78653",30.35557905,-97.50710671,631781451826227711,1444.28,9,289.45
0869882b-762e-4642-b73a-05dd45b4bde9,686,2024-02-04,2024-02-09,"Standard Class","9105 FLATBUSH DR, Austin TX 78744",30.14684800,-97.70850014,631781489401093631,4302.63,28,971.42
297299f5-5152-4a8b-851d-b930ebf0310f,754,2023-11-21,2023-11-22,"First Class","17405 TOBERMORY DR, Pflugerville TX 78660",30.46654346,-97.63600497,631781455466339839,3664.66,14,1205.02
21313af0-a9cf-4f84-b22f-53f83ad088b9,890,2024-07-25,2024-07-30,"First Class","8200 FORT SUMTER RD, Austin TX 78745",30.19512590,-97.82469216,631781489267219967,1719.29,16,545.71
8b2624d5-c966-43e5-8a6b-e0734cb52af1,924,2024-03-23,2024-03-26,"First Class","2001 WILLOW ST, Austin TX 78702",30.25552495,-97.72367992,631781457726322687,354.85,15,76.53
11f04228-3393-4e04-95d6-394844262c79,217,2024-01-17,2024-01-22,"Second Class","7301 TWILIGHT SHADOW DR, Austin TX 78749",30.22001480,-97.88882766,631781088929211903,869.52,15,145.70
33a19370-2961-4be7-95a7-8ceb7daab626,464,2023-12-27,2024-01-02,"First Class","13505 MOURA CV, Pflugerville TX 78660",30.39326448,-97.61760217,631781451673770495,143.17,7,9.00
60d5cfdd-0216-4911-a9b3-6b8ab3a1df4d,822,2024-06-09,2024-06-16,"Second Class","8400 SAGE MOUNTAIN TRL, Austin TX 78736",30.24316600,-97.89250184,631781088861543423,1657.83,25,412.41
82ba1b3d-ba1e-4515-8e7b-1abdc567e103,334,2024-08-08,2024-08-13,"Standard Class","12101 HANGING VALLEY DR, Austin TX 78726",30.44652949,-97.83660384,631781453264887295,606.90,6,199.67
1e5d37e6-3a39-4953-b117-f558d7b79aeb,610,2023-11-19,2023-11-24,"Same Day","1609 S 3RD ST, Austin TX 78704",30.24960247,-97.75796681,631781457687521279,236.57,5,28.99
1ef25bfe-7a8c-4ed2-9a1e-1e4a46baa98c,973,2023-12-08,2023-12-09,"First Class","1113 SAN JACINTO BLVD, Austin TX 78701",30.27280712,-97.73822709,631781456970868223,1727.50,23,257.90
57ced5c2-17a8-4b93-adfb-1f668311fcc7,495,2024-02-14,2024-02-17,"Same Day","5225 PINE PL, Austin TX 78744",30.19848288,-97.74967326,631781489536189439,1336.52,20,380.55
9573ba3e-29bf-4309-964f-37b35f2a5f0e,346,2023-09-17,2023-09-22,"Same Day","5909 BLUE BLUFF RD, Austin TX 78724",30.27597262,-97.61271320,631781452134402047,246.02,7,29.29
ecdd6c75-cc92-49f1-ab81-7d1b2ca6cbe2,513,2024-02-21,2024-02-22,"Second Class","4713 FRITZ FALLS XING, Pflugerville TX 78660",30.44516074,-97.56494131,631781455299232255,3956.96,28,837.27
e79a6459-bcf2-44fa-a626-328ace38c446,937,2024-08-22,2024-08-26,"Standard Class","11011 1/2 FM 812 RD, Austin TX 78719",30.14137027,-97.66686152,631781456349285887,691.01,6,215.10
e11bb102-24ff-4b9d-a373-45303fff10f0,789,2024-05-17,2024-05-24,"Second Class","10500 BECKER LN, Del Valle TX 78617",30.09714637,-97.65090281,631781456393851391,3528.66,29,529.15
a73bd607-29bb-4c01-81b9-ba482ed42bda,734,2023-10-09,2023-10-10,"Same Day","11213 TATERWOOD DR, Austin TX 78750",30.44274191,-97.81083922,631781453246957055,4576.57,11,1149.91
1aea2f45-03dc-4488-9425-1ea392f717d4,690,2023-09-15,2023-09-18,"First Class","20918 HIGH DR, Leander TX 78645",30.43383430,-98.00733963,631781086196407295,2389.22,25,300.98
4c64dde7-eb5b-46b7-af7d-47d5bb89d56d,86,2024-01-13,2024-01-15,"Second Class","906 CANNONEER LN, Austin TX 78757",30.34403404,-97.71716164,631781457302569471,2356.56,21,461.22
bd3849b2-ee8f-4cfd-bd9f-bf3049acf8ed,334,2024-04-21,2024-04-23,"Standard Class","15207 FALCON DR, Austin TX 78734",30.36371277,-97.94893197,631781084367377919,985.33,6,278.53
1939086b-f238-43e6-a735-e32da7e388b5,927,2023-11-28,2023-11-30,"Same Day","12304 AUDANE DR, Austin TX 78727",30.42818982,-97.73826935,631781452642334207,2235.67,34,592.94
5c916abf-2168-4733-b404-a49f7f162746,930,2024-01-10,2024-01-15,"Standard Class","3321 BURCH BROOK CV, Pflugerville TX 78660",30.39672078,-97.61805830,631781451673975295,4091.32,24,1250.11
72a1ab1a-e5d1-42da-9fea-f9a8835e4894,960,2024-08-15,2024-08-21,"Same Day","5703 STRATHERN DR, Austin TX 78724",30.28437417,-97.63761534,631781452041988607,2423.81,21,418.82
dd46ee33-b78d-4fe3-b059-1c70aaf303c8,30,2023-09-22,2023-09-26,"Standard Class","11304 STORMY RIDGE RD, Austin TX 78739",30.17211410,-97.86728299,631781089412672511,4130.42,21,1016.51
9f00d22f-2f63-41d2-8fe1-c22d4958aae6,657,2024-04-13,2024-04-15,"Standard Class","3309 MEREDITH ST, Austin TX 78703",30.29730401,-97.77580982,631781456925371391,2876.63,27,417.22
5afbdb70-b5f3-4082-83be-5f0e2f35a4e0,961,2024-02-02,2024-02-06,"Second Class","25036 RIVER RD, Spicewood TX 78669",30.43553458,-98.08170874,631781085929945599,327.68,5,86.98
174bf4cd-21cc-4c05-a46e-1d6a1286cbb4,51,2023-11-23,2023-11-25,"Same Day","1507 HILLMONT ST, Austin TX 78704",30.26077422,-97.76124817,631781456937174527,945.19,5,304.68
4cbb7e4d-fce3-440c-87f6-8d06d354f3cb,111,2024-08-04,2024-08-05,"First Class","6811 SKYNOOK DR, Austin TX 78745",30.19207472,-97.78287336,631781489497352703,3037.59,13,490.09
69bd02c7-7266-470b-8039-cd947e0585d3,368,2023-10-24,2023-10-31,"Same Day","14 SUGAR CREEK DR, Austin TX 78746",30.28003984,-97.79237839,631781456889337855,953.74,16,337.31
